Cde;Dt;Livraison;Client ID;Produit ID;Qty;Rabais;Mode Livraison
CA-2022-162936;18/08/2022;24/08/2022;CM-12160;TEC-AC-10003614;2;0 %;Standard Class
CA-2022-166093;17/08/2022;24/08/2022;RW-19540;OFF-EN-10003134;2;0 %;Standard Class
CA-2022-138548;15/08/2022;22/08/2022;JG-15160;OFF-AP-10002578;2;0 %;Standard Class
CA-2022-117023;07/08/2022;15/08/2022;JW-15955;OFF-AR-10003602;2;0 %;Standard Class
US-2022-115301;29/07/2022;04/08/2022;VG-21790;FUR-BO-10004709;2;0 %;Standard Class
US-2022-130953;29/07/2022;06/08/2022;RF-19735;OFF-BI-10004828;2;0 %;Standard Class
CA-2022-145429;21/07/2022;27/07/2022;SW-20455;OFF-PA-10003205;2;0 %;Standard Class
CA-2022-150497;20/07/2022;26/07/2022;SM-20950;OFF-BI-10004600;2;0 %;Standard Class
US-2022-108343;20/07/2022;26/07/2022;AR-10825;OFF-PA-10000743;2;0 %;Standard Class
CA-2022-122035;20/07/2022;29/07/2022;EM-13825;OFF-LA-10004093;2;0 %;Standard Class
US-2022-105046;17/07/2022;23/07/2022;BE-11335;TEC-PH-10004536;2;0 %;Standard Class
CA-2022-102155;13/07/2022;19/07/2022;RR-19525;OFF-ST-10001496;2;0 %;Standard Class
CA-2022-111759;08/07/2022;14/07/2022;MR-17545;OFF-PA-10003127;2;0 %;Standard Class
CA-2022-108560;08/07/2022;14/07/2022;JC-15385;FUR-FU-10002937;2;0 %;Standard Class
CA-2022-105823;22/06/2022;26/06/2022;RB-19465;FUR-CH-10000454;2;0 %;Standard Class
CA-2022-169999;19/06/2022;24/06/2022;JS-15685;OFF-ST-10001511;2;0 %;Standard Class
CA-2022-140844;19/06/2022;26/06/2022;AR-10405;OFF-PA-10003892;2;0 %;Standard Class
CA-2022-155873;16/06/2022;22/06/2022;AB-10255;OFF-SU-10001165;2;0 %;Standard Class
CA-2022-102554;11/06/2022;18/06/2022;KN-16705;OFF-AR-10001919;2;0 %;Standard Class
CA-2022-117436;08/06/2022;12/06/2022;LW-17125;OFF-BI-10004040;annulé;0 %;Standard Class
CA-2022-100426;04/06/2022;11/06/2022;DC-12850;OFF-PA-10002870;2;0 %;Standard Class
CA-2022-100055;28/05/2022;04/06/2022;MD-17860;FUR-FU-10001473;2;0 %;Standard Class
US-2022-132297;27/05/2022;01/06/2022;DW-13480;OFF-BI-10003364;2;0 %;Standard Class
CA-2022-107853;26/05/2022;31/05/2022;CD-11920;OFF-PA-10000520;2;0 %;Standard Class
CA-2022-152968;26/05/2022;31/05/2022;BM-11785;TEC-AC-10000521;2;0 %;Standard Class
CA-2022-161088;25/05/2022;30/05/2022;MH-18115;OFF-BI-10002824;2;0 %;Standard Class
CA-2022-153787;19/05/2022;23/05/2022;AT-10735;OFF-AP-10001563;2;0 %;Standard Class
CA-2022-117863;18/05/2022;22/05/2022;TS-21340;FUR-FU-10002456;2;0 %;Standard Class
US-2022-110604;15/05/2022;21/05/2022;JF-15295;FUR-FU-10000076;2;0 %;Standard Class
CA-2022-149048;13/05/2022;19/05/2022;BM-11650;OFF-EN-10003296;2;0 %;Standard Class
CA-2022-117632;12/05/2022;18/05/2022;CS-12175;OFF-SU-10000157;2;0 %;Standard Class
US-2022-141943;05/05/2022;10/05/2022;DK-12985;OFF-EN-10003448;2;0 %;Standard Class
CA-2022-137876;30/04/2022;06/05/2022;DJ-13510;FUR-FU-10000222;2;0 %;Standard Class
CA-2022-154501;30/04/2022;06/05/2022;EA-14035;OFF-AR-10002804;2;0 %;Standard Class
CA-2022-108553;23/04/2022;01/05/2022;SK-19990;OFF-AP-10000026;2;0 %;Standard Class
US-2022-136721;08/04/2022;12/04/2022;NH-18610;FUR-FU-10004665;2;0 %;Standard Class
CA-2022-147942;01/04/2022;08/04/2022;MS-17365;OFF-LA-10003663;2;0 %;Standard Class
CA-2022-124716;27/03/2022;02/04/2022;BD-11560;OFF-PA-10000740;2;0 %;Standard Class
CA-2022-143651;25/03/2022;29/03/2022;FM-14215;OFF-AR-10001446;2;0 %;Standard Class
US-2022-143770;20/03/2022;26/03/2022;RD-19720;TEC-AC-10002842;;0 %;Standard Class
CA-2022-129294;16/03/2022;21/03/2022;KD-16615;OFF-ST-10002615;2;0 %;Standard Class
US-2022-146906;13/03/2022;18/03/2022;MT-17815;TEC-PH-10001809;2;0 %;Standard Class
CA-2022-102834;09/03/2022;14/03/2022;LW-16990;TEC-AC-10001908;2;0 %;Standard Class
CA-2022-101959;28/02/2022;05/03/2022;DB-13660;OFF-BI-10001757;2;0 %;Standard Class
CA-2022-121258;26/02/2022;04/03/2022;DB-13060;FUR-FU-10000747;2;0 %;Standard Class
CA-2022-150525;20/02/2022;26/02/2022;JP-16135;OFF-AR-10002375;2;0 %;Standard Class
CA-2022-132647;17/02/2022;22/02/2022;GH-14410;OFF-PA-10001838;2;0 %;Standard Class
CA-2022-118521;16/02/2022;20/02/2022;LF-17185;OFF-PA-10003465;2;0 %;Standard Class
US-2022-118535;11/02/2022;15/02/2022;DJ-13510;OFF-LA-10001297;2;0 %;Standard Class
CA-2022-161333;02/02/2022;07/02/2022;JL-15835;FUR-FU-10003039;2;non;Standard Class
CA-2022-128076;02/02/2022;06/02/2022;BO-11350;FUR-FU-10000293;2;0 %;Standard Class
CA-2022-104220;30/01/2022;06/02/2022;BV-11245;OFF-BI-10001036;2;0 %;Standard Class
CA-2022-131653;29/01/2022;04/02/2022;RD-19585;OFF-LA-10001045;2;0 %;Standard Class
US-2022-120649;20/01/2022;24/01/2022;JF-15490;OFF-AR-10001545;2;0 %;Standard Class
CA-2022-152961;15/01/2022;21/01/2022;SC-20095;OFF-PA-10004675;2;0 %;Standard Class
CA-2022-131366;24/11/2022;29/11/2022;SC-20440;TEC-PH-10003437;2;40 %;Standard Class
CA-2022-113453;21/10/2022;25/10/2022;CM-12160;TEC-PH-10004165;2;40 %;Standard Class
CA-2022-147277;20/10/2022;24/10/2022;EB-13705;FUR-TA-10001539;2;40 %;Standard Class
CA-2022-149895;08/09/2022;12/09/2022;EB-14110;TEC-PH-10002200;2;40 %;Standard Class
CA-2022-113908;03/06/2022;10/06/2022;KN-16390;FUR-TA-10001932;2;40 %;Standard Class
CA-2022-160633;16/11/2022;22/11/2022;BS-11380;TEC-CO-10002095;3;40 %;Standard Class
CA-2022-121839;24/09/2022;01/10/2022;MH-18115;TEC-PH-10002885;3;40 %;Standard Class
CA-2022-162691;01/08/2022;08/08/2022;AS-10045;TEC-MA-10000488;3;40 %;Standard Class
CA-2022-161410;26/06/2022;01/07/2022;CC-12220;TEC-PH-10001760;3;40 %;Standard Class
CA-2022-130967;10/03/2022;15/03/2022;EB-13870;TEC-PH-10004896;3;40 %;Standard Class
CA-2022-150910;22/12/2022;27/12/2022;JL-15130;FUR-TA-10002903;6;40 %;Standard Class
CA-2022-122700;26/11/2022;04/12/2022;LT-17110;TEC-PH-10003092;8;40 %;Standard Class
CA-2022-149888;07/11/2022;12/11/2022;EP-13915;TEC-PH-10003811;5;40 %;Standard Class
CA-2022-115119;26/10/2022;31/10/2022;SC-20440;TEC-PH-10001433;1;40 %;Standard Class
CA-2022-156363;22/10/2022;29/10/2022;ML-17395;TEC-PH-10003988;5;40 %;Standard Class
CA-2022-126144;31/07/2022;07/08/2022;GM-14680;TEC-PH-10001079;4;40 %;Standard Class
US-2022-165358;18/07/2022;25/07/2022;SV-20365;TEC-CO-10001943;5;40 %;Standard Class
CA-2022-127705;02/06/2022;06/06/2022;AB-10255;TEC-PH-10000347;1;40 %;Standard Class
CA-2022-144526;30/04/2022;07/05/2022;QJ-19255;TEC-PH-10002549;5;40 %;Standard Class
US-2022-141558;11/03/2022;16/03/2022;MH-17290;TEC-PH-10002555;5;40 %;Standard Class
CA-2022-138611;14/11/2022;20/11/2022;CK-12595;TEC-PH-10000011;10;40 %;Second Class
US-2022-116659;12/11/2022;16/11/2022;NG-18355;TEC-PH-10002824;3;40 %;Same Day
CA-2022-147760;04/11/2022;06/11/2022;KL-16555;FUR-TA-10004575;3;40 %;First Class
US-2022-132381;22/08/2022;25/08/2022;Dp-13240;FUR-TA-10002356;2;40 %;First Class
CA-2022-136364;13/07/2022;20/07/2022;MH-17455;TEC-PH-10003885;1;40 %;Second Class
US-2022-102890;30/06/2022;01/07/2022;SG-20470;FUR-TA-10000577;5;40 %;Same Day
US-2022-164056;29/04/2022;03/05/2022;FM-14215;FUR-TA-10001307;5;40 %;Second Class
CA-2022-152135;16/03/2022;22/03/2022;MG-17650;TEC-PH-10003505;8;40 %;Second Class
CA-2022-161172;16/03/2022;16/03/2022;SP-20920;TEC-PH-10004348;2;40 %;Same Day
CA-2022-109085;17/02/2022;18/02/2022;CK-12325;FUR-TA-10001086;5;40 %;First Class
US-2022-164147;02/02/2022;05/02/2022;DW-13585;TEC-PH-10002293;5;40 %;First Class
CA-2022-153045;19/01/2022;23/01/2022;NS-18505;TEC-PH-10001817;2;40 %;Second Class
CA-2022-117443;23/12/2022;27/12/2022;JB-15400;OFF-BI-10004002;4;70 %;Second Class
CA-2022-119193;22/12/2022;22/12/2022;SK-19990;OFF-BI-10000848;1;70 %;First Class
US-2022-116701;17/12/2022;24/12/2022;LC-17140;OFF-AP-10003217;2;70 %;Second Class
CA-2022-165099;11/12/2022;15/12/2022;DK-13375;OFF-AP-10001634;2;70 %;First Class
US-2022-110149;10/12/2022;15/12/2022;WB-21850;OFF-BI-10000014;1;70 %;First Class
US-2022-118038;09/12/2022;11/12/2022;KB-16600;OFF-BI-10004182;3;70 %;First Class
US-2022-147221;02/12/2022;07/12/2022;JS-16030;OFF-AP-10002534;5;70 %;Second Class
CA-2022-147767;02/12/2022;04/12/2022;SV-20935;OFF-BI-10001670;6;70 %;Same Day
CA-2022-130526;26/11/2022;01/12/2022;GT-14755;OFF-BI-10001524;8;70 %;First Class
CA-2022-153654;24/11/2022;29/11/2022;MD-17860;OFF-BI-10004465;8;70 %;Second Class
CA-2022-169894;24/11/2022;29/11/2022;MV-17485;OFF-BI-10004230;2;70 %;Second Class
CA-2022-107832;23/11/2022;27/11/2022;FH-14275;OFF-BI-10001658;1;70 %;Second Class
CA-2022-121678;16/11/2022;21/11/2022;BM-11650;OFF-BI-10002949;1;70 %;Second Class
CA-2022-142489;14/11/2022;19/11/2022;TC-21295;OFF-BI-10003684;5;70 %;Second Class
US-2022-124926;13/11/2022;19/11/2022;ME-17320;OFF-AP-10004868;6;70 %;Second Class
CA-2022-142671;10/11/2022;14/11/2022;DR-12940;OFF-BI-10004099;5;70 %;Second Class
US-2022-155425;10/11/2022;11/11/2022;AB-10600;OFF-BI-10001036;14;70 %;First Class
CA-2022-154732;05/11/2022;07/11/2022;AH-10195;OFF-BI-10000474;5;70 %;First Class
CA-2022-121160;04/11/2022;04/11/2022;FM-14290;OFF-BI-10001308;;70 %;Same Day
US-2022-105389;23/10/2022;30/10/2022;DM-13015;OFF-BI-10004364;3;70 %;Second Class
CA-2022-130141;22/10/2022;28/10/2022;HA-14905;OFF-BI-10000831;4;70 %;Second Class
CA-2022-152926;02/10/2022;08/10/2022;SC-20695;OFF-AP-10004708;2;70 %;Second Class
CA-2022-112004;25/09/2022;27/09/2022;AH-10075;OFF-BI-10003476;5;70 %;First Class
CA-2022-158379;22/09/2022;26/09/2022;JA-15970;OFF-BI-10002498;1;70 %;Second Class
CA-2022-160801;19/09/2022;19/09/2022;FG-14260;OFF-BI-10001132;3;70 %;Same Day
CA-2022-156237;14/09/2022;16/09/2022;PS-18760;OFF-BI-10000301;2;70 %;First Class
US-2022-124779;08/09/2022;08/09/2022;BF-11020;OFF-BI-10002429;7;70 %;First Class
CA-2022-163692;07/09/2022;08/09/2022;Dp-13240;OFF-BI-10003291;3;70 %;First Class
US-2022-147655;04/09/2022;05/09/2022;AS-10045;OFF-BI-10002931;7;70 %;First Class
US-2022-122637;03/09/2022;10/09/2022;EP-13915;OFF-BI-10002429;7;70 %;Second Class
CA-2022-122987;16/08/2022;18/08/2022;SJ-20215;OFF-BI-10002824;3;70 %;Same Day
CA-2022-155740;30/07/2022;04/08/2022;TC-21475;OFF-BI-10001071;4;70 %;First Class
CA-2022-103478;21/07/2022;28/07/2022;KL-16555;OFF-BI-10001890;4;70 %;Second Class
CA-2022-137449;29/06/2022;29/06/2022;ME-17725;OFF-AP-10000240;2;70 %;First Class
CA-2022-106831;01/06/2022;02/06/2022;FH-14350;OFF-BI-10003429;2;70 %;First Class
US-2022-139647;11/05/2022;12/05/2022;TS-21370;FUR-BO-10004467;7;70 %;First Class
CA-2022-144498;06/05/2022;08/05/2022;MB-18085;OFF-BI-10003982;11;70 %;Same Day
CA-2022-157112;23/04/2022;25/04/2022;GG-14650;OFF-BI-10000285;5;70 %;First Class
US-2022-152366;21/04/2022;26/04/2022;SJ-20500;OFF-AP-10002684;4;70 %;Second Class
CA-2022-161851;15/04/2022;17/04/2022;BP-11095;OFF-BI-10004654;3;70 %;First Class
CA-2022-144680;31/03/2022;02/04/2022;SC-20260;OFF-AP-10003040;5;70 %;First Class
CA-2022-114524;31/03/2022;07/04/2022;EG-13900;OFF-BI-10002799;13;70 %;Second Class
CA-2022-124114;02/03/2022;04/03/2022;RS-19765;OFF-BI-10004022;1;70 %;Same Day
CA-2022-131282;05/02/2022;13/02/2022;CB-12025;OFF-BI-10004632;4;70 %;Second Class
US-2022-104661;15/01/2022;18/01/2022;TB-21250;OFF-BI-10001597;4;70 %;First Class
CA-2022-134194;25/12/2022;31/12/2022;GA-14725;OFF-BI-10003684;9;70 %;Standard Class
CA-2022-156664;18/12/2022;25/12/2022;BP-11290;OFF-BI-10004209;3;70 %;Standard Class
US-2022-132927;09/12/2022;13/12/2022;RD-19720;OFF-BI-10001116;7;70 %;Standard Class
US-2022-122714;07/12/2022;11/12/2022;HG-14965;OFF-BI-10001120;5;70 %;Standard Class
CA-2022-156412;04/12/2022;09/12/2022;CM-12160;OFF-BI-10004364;3;70 %;Standard Class
CA-2022-155089;02/12/2022;07/12/2022;DB-12910;OFF-BI-10002429;5;70 %;Standard Class
CA-2022-155075;02/12/2022;07/12/2022;GW-14605;OFF-BI-10003650;4;70 %;Standard Class
US-2022-128118;24/11/2022;29/11/2022;MY-17380;OFF-BI-10000216;3;70 %;Standard Class
CA-2022-103765;24/11/2022;29/11/2022;JG-15310;OFF-AP-10002311;1;70 %;Standard Class
US-2022-108014;19/11/2022;25/11/2022;JH-15430;OFF-BI-10003984;7;70 %;Standard Class
CA-2022-164168;12/11/2022;21/11/2022;LS-16975;OFF-BI-10000666;5;70 %;Standard Class
CA-2022-106691;06/11/2022;12/11/2022;CC-12370;OFF-BI-10000145;2;70 %;Standard Class
US-2022-109484;06/11/2022;11/11/2022;RB-19705;OFF-BI-10004738;1;70 %;Standard Class
US-2022-107272;05/11/2022;13/11/2022;TS-21610;OFF-BI-10003274;2;70 %;Standard Class
CA-2022-110429;03/11/2022;08/11/2022;DM-13015;OFF-BI-10000216;3;70 %;Standard Class
US-2022-110646;26/10/2022;31/10/2022;JF-15190;OFF-BI-10004330;3;70 %;Standard Class
CA-2022-106068;23/10/2022;29/10/2022;RB-19330;OFF-BI-10000962;3;70 %;Standard Class
CA-2022-100356;21/10/2022;25/10/2022;SP-20920;OFF-AP-10002191;2;70 %;Standard Class
US-2022-117331;21/10/2022;26/10/2022;ND-18370;OFF-BI-10003984;1;70 %;Standard Class
US-2022-120390;19/10/2022;24/10/2022;TH-21550;OFF-BI-10004995;4;70 %;Standard Class
CA-2022-106432;19/10/2022;23/10/2022;CA-12265;OFF-BI-10002799;2;70 %;Standard Class
CA-2022-159282;16/10/2022;22/10/2022;GH-14410;TEC-MA-10001148;5;70 %;Standard Class
CA-2022-126123;14/10/2022;18/10/2022;AG-10765;OFF-BI-10000309;9;70 %;Standard Class
CA-2022-128426;07/10/2022;11/10/2022;JK-15730;OFF-BI-10000756;5;70 %;Standard Class
CA-2022-141117;02/10/2022;11/10/2022;JK-16090;FUR-BO-10001972;6;70 %;Standard Class
US-2022-130603;30/09/2022;06/10/2022;SC-20050;OFF-BI-10000301;9;70 %;Standard Class
CA-2022-152205;28/09/2022;02/10/2022;SF-20965;OFF-BI-10004094;1;70 %;Standard Class
US-2022-125647;23/09/2022;28/09/2022;LC-16870;OFF-AP-10000390;6;70 %;Standard Class
US-2022-132059;23/09/2022;27/09/2022;AP-10915;FUR-BO-10001811;2;70 %;Standard Class
CA-2022-169817;21/09/2022;26/09/2022;EB-13870;OFF-BI-10004141;2;70 %;Standard Class
US-2022-146878;21/09/2022;25/09/2022;DL-12865;OFF-BI-10002794;1;70 %;Standard Class
CA-2022-152093;10/09/2022;17/09/2022;SN-20560;OFF-BI-10003527;3;70 %;Standard Class
CA-2022-101728;19/08/2022;25/08/2022;SC-20575;OFF-BI-10002393;2;70 %;Standard Class
CA-2022-122028;18/08/2022;25/08/2022;CK-12205;OFF-BI-10004817;3;70 %;Standard Class
CA-2022-146367;04/08/2022;10/08/2022;HM-14860;OFF-BI-10002827;3;70 %;Standard Class
US-2022-160465;21/07/2022;27/07/2022;SW-20350;OFF-BI-10001670;3;70 %;Standard Class
CA-2022-145093;21/07/2022;27/07/2022;PT-19090;OFF-BI-10001116;2;70 %;Standard Class
US-2022-100209;09/07/2022;17/07/2022;TD-20995;OFF-BI-10002012;2;70 %;Standard Class
US-2022-124303;06/07/2022;12/07/2022;FH-14365;OFF-BI-10000343;2;70 %;Standard Class
US-2022-151316;24/06/2022;29/06/2022;MC-17635;OFF-BI-10004632;3;70 %;Standard Class
CA-2022-155936;22/06/2022;26/06/2022;JK-15730;OFF-BI-10002432;3;70 %;Standard Class
CA-2022-165757;22/06/2022;28/06/2022;PL-18925;OFF-BI-10003166;3;70 %;Standard Class
US-2022-102288;19/06/2022;25/06/2022;ZC-21910;OFF-AP-10004655;1;70 %;Standard Class
CA-2022-154011;19/06/2022;25/06/2022;DB-13270;OFF-BI-10003166;3;70 %;Standard Class
US-2022-132206;16/06/2022;21/06/2022;MK-17905;OFF-BI-10000756;7;70 %;Standard Class
CA-2022-133928;11/06/2022;17/06/2022;ZC-21910;OFF-BI-10001525;4;70 %;Standard Class
US-2022-155299;08/06/2022;13/06/2022;Dl-13600;OFF-AP-10002203;2;70 %;Standard Class
US-2022-106579;08/06/2022;13/06/2022;BW-11200;OFF-BI-10000309;4;70 %;Standard Class
CA-2022-158953;04/06/2022;10/06/2022;ML-18040;OFF-BI-10002557;7;70 %;Standard Class
CA-2022-140872;03/06/2022;11/06/2022;NR-18550;OFF-BI-10002432;3;70 %;Standard Class
CA-2022-112536;18/05/2022;22/05/2022;SG-20890;OFF-BI-10003712;7;70 %;Standard Class
US-2022-154872;14/05/2022;22/05/2022;DP-13000;OFF-BI-10003007;5;70 %;Standard Class
US-2022-133200;06/05/2022;14/05/2022;DB-13555;OFF-BI-10002827;10;70 %;Standard Class
CA-2022-168900;04/05/2022;08/05/2022;SH-20395;OFF-BI-10003910;1;70 %;Standard Class
CA-2022-133067;04/05/2022;08/05/2022;MY-18295;OFF-BI-10002897;2;70 %;Standard Class
US-2022-108315;30/04/2022;06/05/2022;MH-18115;OFF-BI-10000822;3;70 %;Standard Class
US-2022-144582;30/04/2022;07/05/2022;TC-21475;OFF-BI-10001575;7;70 %;Standard Class
CA-2022-125269;24/04/2022;30/04/2022;AF-10870;OFF-BI-10001628;5;70 %;Standard Class
US-2022-145863;21/04/2022;25/04/2022;RP-19390;OFF-BI-10004140;3;non;Standard Class
CA-2022-134845;17/04/2022;24/04/2022;SR-20425;OFF-BI-10000773;5;70 %;Standard Class
US-2022-156356;16/04/2022;23/04/2022;ND-18370;OFF-BI-10000632;3;70 %;Standard Class
CA-2022-136497;16/04/2022;22/04/2022;RF-19840;OFF-BI-10001553;5;70 %;Standard Class
US-2022-143028;11/04/2022;16/04/2022;SC-20050;OFF-BI-10004738;3;70 %;Standard Class
CA-2022-169404;09/04/2022;16/04/2022;NC-18625;OFF-BI-10004492;4;70 %;Standard Class
CA-2022-161592;06/04/2022;11/04/2022;CS-12175;OFF-BI-10003669;5;70 %;Standard Class
US-2022-154851;30/03/2022;03/04/2022;BP-11155;OFF-BI-10001525;5;70 %;Standard Class
US-2022-166611;28/03/2022;02/04/2022;CK-12760;OFF-BI-10001191;9;70 %;Standard Class
US-2022-119438;18/03/2022;25/03/2022;CD-11980;OFF-AP-10000804;3;70 %;Standard Class
CA-2022-142867;17/03/2022;22/03/2022;PO-19180;OFF-BI-10003166;6;70 %;Standard Class
CA-2022-152261;02/03/2022;06/03/2022;JA-15970;OFF-BI-10002353;4;70 %;Standard Class
CA-2022-125878;25/02/2022;02/03/2022;MH-18025;OFF-BI-10002609;3;70 %;Standard Class
CA-2022-111374;24/02/2022;28/02/2022;CB-12415;OFF-BI-10004970;4;70 %;Standard Class
CA-2022-118773;09/02/2022;15/02/2022;TP-21415;OFF-BI-10004584;4;70 %;Standard Class
CA-2022-126354;03/02/2022;08/02/2022;SC-20380;OFF-BI-10000301;2;70 %;Standard Class
CA-2022-167703;03/02/2022;08/02/2022;MC-17575;OFF-BI-10002071;3;70 %;Standard Class
US-2022-127341;29/01/2022;05/02/2022;CK-12595;OFF-BI-10001072;4;70 %;Standard Class
US-2022-148551;12/01/2022;16/01/2022;DB-13120;OFF-BI-10000545;5;70 %;Standard Class
CA-2022-154760;09/01/2022;15/01/2022;BP-11290;OFF-BI-10004632;3;70 %;Standard Class
US-2022-168690;07/01/2022;12/01/2022;TS-21085;OFF-BI-10000145;3;70 %;Standard Class
US-2022-113992;14/12/2022;18/12/2022;LC-16885;FUR-TA-10000577;4;30 %;Standard Class
US-2022-160759;11/12/2022;16/12/2022;AI-10855;FUR-CH-10002961;1;30 %;Standard Class
US-2022-167570;08/12/2022;12/12/2022;EG-13900;FUR-CH-10003396;4;30 %;Standard Class
CA-2022-117667;04/12/2022;13/12/2022;MS-17980;FUR-CH-10004540;10;30 %;Standard Class
CA-2022-139773;04/12/2022;06/12/2022;DV-13045;FUR-CH-10001797;7;30 %;Same Day
US-2022-165456;30/11/2022;03/12/2022;TB-21625;FUR-CH-10003981;6;30 %;First Class
US-2022-139969;19/11/2022;26/11/2022;AF-10870;FUR-CH-10001973;3;30 %;Standard Class
CA-2022-131254;19/11/2022;21/11/2022;NC-18415;FUR-CH-10003774;3;30 %;First Class
US-2022-137491;19/11/2022;25/11/2022;LC-16930;FUR-CH-10004675;2;30 %;Standard Class
CA-2022-112529;19/11/2022;22/11/2022;SC-20770;FUR-TA-10002622;6;30 %;First Class
CA-2022-154109;06/11/2022;12/11/2022;ML-17410;FUR-CH-10003774;2;30 %;Standard Class
CA-2022-120061;02/11/2022;06/11/2022;SR-20425;FUR-CH-10001973;2;30 %;Second Class
CA-2022-141705;24/10/2022;24/10/2022;PO-18850;FUR-TA-10004607;5;30 %;First Class
CA-2022-125451;23/10/2022;24/10/2022;AH-10075;FUR-TA-10001039;4;30 %;First Class
CA-2022-152702;12/10/2022;17/10/2022;SN-20710;FUR-CH-10002304;14;30 %;Standard Class
CA-2022-130505;12/10/2022;14/10/2022;NF-18385;FUR-TA-10001932;3;30 %;Same Day
CA-2022-111717;10/10/2022;14/10/2022;SW-20245;FUR-CH-10001545;3;30 %;Standard Class
CA-2022-121300;29/09/2022;30/09/2022;MG-17680;FUR-CH-10003774;1;30 %;Same Day
CA-2022-148411;24/09/2022;26/09/2022;RO-19780;FUR-CH-10003973;2;30 %;First Class
US-2022-118087;09/09/2022;16/09/2022;SP-20620;FUR-CH-10004860;2;30 %;Standard Class
CA-2022-140326;04/09/2022;07/09/2022;HW-14935;FUR-BO-10000112;9;30 %;First Class
US-2022-134481;27/08/2022;04/09/2022;AR-10405;FUR-TA-10004915;7;30 %;Standard Class
CA-2022-118892;17/08/2022;23/08/2022;TP-21415;FUR-CH-10002024;9;30 %;Second Class
CA-2022-165386;03/08/2022;06/08/2022;CM-12190;FUR-BO-10003034;annulé;30 %;First Class
CA-2022-167549;25/07/2022;29/07/2022;EM-14200;FUR-TA-10004767;6;30 %;First Class
US-2022-106551;22/07/2022;29/07/2022;EB-13930;FUR-CH-10004997;4;30 %;Standard Class
US-2022-123834;21/07/2022;27/07/2022;GM-14500;FUR-TA-10001676;4;30 %;Standard Class
US-2022-156909;16/07/2022;24/07/2022;SF-20065;FUR-CH-10002774;2;30 %;Second Class
CA-2022-128944;19/06/2022;26/06/2022;KH-16330;FUR-CH-10000785;6;30 %;Second Class
US-2022-118556;28/05/2022;04/06/2022;TH-21235;FUR-CH-10001146;3;30 %;Second Class
US-2022-150595;22/05/2022;27/05/2022;LE-16810;FUR-CH-10000513;2;30 %;Standard Class
CA-2022-161774;14/05/2022;16/05/2022;GT-14710;FUR-CH-10003981;5;30 %;First Class
CA-2022-137785;13/05/2022;18/05/2022;MH-18115;FUR-CH-10001482;5;30 %;Standard Class
CA-2022-156895;08/05/2022;13/05/2022;DJ-13510;FUR-CH-10003535;3;30 %;Standard Class
CA-2022-149181;08/05/2022;13/05/2022;MD-17350;FUR-CH-10004540;2;30 %;Standard Class
CA-2022-100615;20/04/2022;25/04/2022;SJ-20215;FUR-CH-10002602;3;30 %;Standard Class
CA-2022-132290;10/03/2022;15/03/2022;MD-17350;FUR-TA-10002228;4;30 %;Standard Class
CA-2022-142909;22/12/2022;27/12/2022;AG-10330;FUR-TA-10003008;2;50 %;Second Class
CA-2022-107629;14/12/2022;15/12/2022;DB-13060;FUR-FU-10002298;6;60 %;Same Day
CA-2022-141201;09/12/2022;14/12/2022;DB-12910;FUR-BO-10001519;3;15 %;Second Class
CA-2022-161739;10/11/2022;14/11/2022;EB-13750;FUR-FU-10001468;5;60 %;Second Class
US-2022-119319;06/11/2022;12/11/2022;LC-17050;FUR-FU-10003878;5;60 %;Second Class
US-2022-168116;04/11/2022;05/11/2022;GT-14635;TEC-MA-10004125;4;50 %;Same Day
CA-2022-152583;30/10/2022;02/11/2022;RA-19945;FUR-FU-10003849;2;60 %;Same Day
CA-2022-130764;27/10/2022;29/10/2022;JO-15145;FUR-BO-10003034;5;15 %;First Class
US-2022-124968;08/09/2022;13/09/2022;MM-18055;FUR-TA-10004289;7;50 %;Second Class
US-2022-153255;03/09/2022;10/09/2022;JK-15730;FUR-BO-10004218;2;15 %;Second Class
US-2022-169551;07/07/2022;10/07/2022;RL-19615;FUR-BO-10001519;3;50 %;First Class
CA-2022-109393;30/06/2022;05/07/2022;JC-15775;FUR-BO-10003966;3;15 %;Second Class
CA-2022-124191;12/06/2022;18/06/2022;TS-21610;FUR-FU-10002364;3;60 %;Second Class
US-2022-109316;08/06/2022;10/06/2022;MG-17680;FUR-BO-10004834;2;15 %;First Class
CA-2022-149720;04/06/2022;11/06/2022;EM-14065;FUR-FU-10002501;6;60 %;Second Class
CA-2022-142461;30/05/2022;03/06/2022;KT-16480;FUR-BO-10001811;1;32 %;Second Class
CA-2022-160045;26/04/2022;29/04/2022;LB-16735;FUR-FU-10000010;1;60 %;First Class
CA-2022-159226;25/04/2022;30/04/2022;RL-19615;FUR-BO-10004709;7;15 %;Second Class
CA-2022-149881;01/04/2022;02/04/2022;NC-18535;FUR-BO-10003894;8;15 %;First Class
US-2022-119816;04/03/2022;09/03/2022;TT-21460;FUR-FU-10004848;5;60 %;Second Class
CA-2022-159149;17/02/2022;18/02/2022;CR-12820;FUR-BO-10001601;1;32 %;First Class
CA-2022-157252;20/01/2022;25/01/2022;CV-12805;FUR-CH-10003396;3;10 %;Second Class
CA-2022-159366;07/01/2022;09/01/2022;BW-11110;TEC-MA-10000822;2;10 %;First Class
CA-2022-113481;02/01/2022;05/01/2022;AS-10045;TEC-MA-10002178;2;50 %;First Class
